lote,tiempo_h,estrategia,real_g_l,predicho_g_l,referencia_g_l,error_g_l,error_absoluto_g_l,tramo_h,nivel_concentracion
24,207.2,Receta,18.735,22.201973,27.591,-3.466972961425782,3.466972961425782,>200,Media
24,207.4,Receta,18.71,22.19447,27.604,-3.484469451904296,3.484469451904296,>200,Media
24,207.6,Receta,18.685,22.083714,27.619,-3.398713531494142,3.398713531494142,>200,Media
24,207.8,Receta,18.66,21.853964,27.633,-3.193963851928711,3.193963851928711,>200,Media
24,208.0,Receta,18.635,21.932604,27.648,-3.2976038360595687,3.2976038360595687,>200,Media
24,208.2,Receta,18.61,23.726559,27.662,-5.116558685302735,5.116558685302735,>200,Media
24,208.4,Receta,18.585,21.803766,27.676,-3.2187662506103507,3.2187662506103507,>200,Media
24,208.6,Receta,18.561,21.76917,27.691,-3.2081707611083985,3.2081707611083985,>200,Media
24,208.8,Receta,18.536,23.55318,27.705,-5.017180694580077,5.017180694580077,>200,Media
24,209.0,Receta,18.511,23.409805,27.719,-4.898805297851563,4.898805297851563,>200,Media
24,209.2,Receta,18.487,21.034975,27.734,-2.5479750518798845,2.5479750518798845,>200,Media
24,209.4,Receta,18.462,23.434406,27.748,-4.972406280517578,4.972406280517578,>200,Media
24,209.6,Receta,18.438,23.641304,27.762,-5.203304016113282,5.203304016113282,>200,Media
24,209.8,Receta,18.413,23.591267,27.776,-5.178266632080078,5.178266632080078,>200,Media
24,210.0,Receta,18.389,23.50309,27.789,-5.114089904785157,5.114089904785157,>200,Media
24,210.2,Receta,18.364,23.683065,27.801,-5.31906541442871,5.31906541442871,>200,Media
24,210.4,Receta,18.34,23.467815,27.815,-5.127815399169922,5.127815399169922,>200,Media
24,210.6,Receta,18.316,22.916468,27.829,-4.600467666625978,4.600467666625978,>200,Media
24,210.8,Receta,18.292,22.436731,27.845,-4.144731338500975,4.144731338500975,>200,Media
24,211.0,Receta,18.268,22.709717,27.861,-4.441716796874999,4.441716796874999,>200,Media
24,211.2,Receta,18.243,19.724653,28.3975,-1.4816532440185561,1.4816532440185561,>200,Media
24,211.4,Receta,18.218,19.2498,28.4125,-1.0317997283935547,1.0317997283935547,>200,Media
24,211.6,Receta,18.194,19.108816,28.426000000000002,-0.9148161468505869,0.9148161468505869,>200,Media
24,211.8,Receta,18.169,19.22988,28.4385,-1.0608793792724605,1.0608793792724605,>200,Media
24,212.0,Receta,18.144,20.834576,28.4495,-2.6905756530761735,2.6905756530761735,>200,Media
24,212.2,Receta,18.119,20.72806,28.461,-2.609059768676758,2.609059768676758,>200,Media
24,212.4,Receta,18.093,20.159403,28.4715,-2.066402847290039,2.066402847290039,>200,Media
24,212.6,Receta,18.068,20.800692,28.482,-2.7326916046142564,2.7326916046142564,>200,Media
24,212.8,Receta,18.043,21.795565,28.491999999999997,-3.7525646514892586,3.7525646514892586,>200,Media
24,213.0,Receta,18.018,19.46059,28.5025,-1.4425903625488274,1.4425903625488274,>200,Media
24,213.2,Receta,17.994,19.421244,28.512,-1.4272436676025393,1.4272436676025393,>200,Media
24,213.4,Receta,17.969,17.371841,28.5215,0.5971585693359387,0.5971585693359387,>200,Media
24,213.6,Receta,17.944,17.579987,28.532,0.36401342773437406,0.36401342773437406,>200,Media
24,213.8,Receta,17.919,18.171263,28.542,-0.2522627410888667,0.2522627410888667,>200,Media
24,214.0,Receta,17.894,18.122196,28.552,-0.22819619750976727,0.22819619750976727,>200,Media
24,214.2,Receta,17.869,18.210766,28.5625,-0.3417658386230471,0.3417658386230471,>200,Media
24,214.4,Receta,17.844,18.381714,28.573,-0.5377138671874988,0.5377138671874988,>200,Media
24,214.6,Receta,17.818,18.373114,28.5835,-0.555113632202147,0.555113632202147,>200,Media
24,214.8,Receta,17.793,18.419146,28.593,-0.626145584106446,0.626145584106446,>200,Media
24,215.0,Receta,17.769,18.25478,28.601999999999997,-0.4857798156738298,0.4857798156738298,>200,Media
24,215.2,Receta,17.744,18.484753,28.610500000000002,-0.7407526550292971,0.7407526550292971,>200,Media
24,215.4,Receta,17.72,19.343992,28.619,-1.6239922332763683,1.6239922332763683,>200,Media
24,215.6,Receta,17.696,18.710894,28.627,-1.0148936309814438,1.0148936309814438,>200,Media
24,215.8,Receta,17.671,18.927715,28.634500000000003,-1.2567153015136725,1.2567153015136725,>200,Media
24,216.0,Receta,17.646,19.065157,28.643,-1.419156936645507,1.419156936645507,>200,Media
24,216.2,Receta,17.621,19.394377,28.128,-1.7733767547607435,1.7733767547607435,>200,Media
24,216.4,Receta,17.596,18.617022,28.137,-1.0210215606689452,1.0210215606689452,>200,Media
24,216.6,Receta,17.572,18.486013,28.145,-0.9140134124755868,0.9140134124755868,>200,Media
24,216.8,Receta,17.548,18.245844,28.154,-0.6978438873291033,0.6978438873291033,>200,Media
24,217.0,Receta,17.524,18.73364,28.163,-1.2096406707763663,1.2096406707763663,>200,Media
24,217.2,Receta,17.5,18.294031,28.172,-0.7940311431884766,0.7940311431884766,>200,Media
24,217.4,Receta,17.476,18.599762,28.18,-1.123761962890626,1.123761962890626,>200,Media
24,217.6,Receta,17.451,18.700674,28.189,-1.2496740570068354,1.2496740570068354,>200,Media
24,217.8,Receta,17.427,18.77344,28.197,-1.3464394073486332,1.3464394073486332,>200,Media
24,218.0,Receta,17.402,19.21822,28.205,-1.816219757080077,1.816219757080077,>200,Media
24,218.2,Receta,17.378,19.21111,28.212,-1.833109161376953,1.833109161376953,>200,Media
24,218.4,Receta,17.354,19.25458,28.22,-1.9005795440673836,1.9005795440673836,>200,Media
24,218.6,Receta,17.331,19.491842,28.228,-2.1608422698974614,2.1608422698974614,>200,Media
24,218.8,Receta,17.307,19.40969,28.236,-2.102690856933595,2.102690856933595,>200,Media
24,219.0,Receta,17.283,18.846272,28.244,-1.5632715148925769,1.5632715148925769,>200,Media
24,219.2,Receta,17.259,21.098389,28.251,-3.8393886718749997,3.8393886718749997,>200,Media
24,219.4,Receta,17.235,18.56411,28.258,-1.3291098022460943,1.3291098022460943,>200,Media
24,219.6,Receta,17.211,18.656353,28.265,-1.4453529968261734,1.4453529968261734,>200,Media
24,219.8,Receta,17.187,20.800037,28.272,-3.613037384033202,3.613037384033202,>200,Media
24,220.0,Receta,17.164,20.514397,28.279,-3.3503966674804673,3.3503966674804673,>200,Media
24,220.2,Receta,17.141,18.948967,28.286,-1.8079669799804705,1.8079669799804705,>200,Media
24,220.4,Receta,17.117,21.13197,28.293,-4.014969451904296,4.014969451904296,>200,Media
24,220.6,Receta,17.094,20.425682,28.299,-3.3316820678710926,3.3316820678710926,>200,Media
24,220.8,Receta,17.07,20.496265,28.305,-3.426265411376953,3.426265411376953,>200,Media
24,221.0,Receta,17.047,18.175024,28.312,-1.1280240325927728,1.1280240325927728,>200,Media
24,221.2,Receta,17.023,20.51351,28.317,-3.4905097503662113,3.4905097503662113,>200,Media
24,221.4,Receta,17.0,20.413984,28.323,-3.4139842987060547,3.4139842987060547,>200,Media
24,221.6,Receta,16.977,20.351688,28.329,-3.3746883850097653,3.3746883850097653,>200,Media
24,221.8,Receta,16.954,21.38675,28.335,-4.432749267578124,4.432749267578124,>200,Media
24,222.0,Receta,16.931,21.38304,28.341,-4.452039474487304,4.452039474487304,>200,Media
24,222.2,Receta,16.908,20.556698,28.347,-3.648697845458983,3.648697845458983,>200,Media
24,222.4,Receta,16.885,20.725847,28.353,-3.8408472442626937,3.8408472442626937,>200,Media
24,222.6,Receta,16.862,20.93803,28.359,-4.0760302429199236,4.0760302429199236,>200,Media
24,222.8,Receta,16.838,20.918154,28.364,-4.080153762817382,4.080153762817382,>200,Media
24,223.0,Receta,16.816,20.898897,28.369,-4.082897171020509,4.082897171020509,>200,Media
24,223.2,Receta,16.793,20.831926,28.374,-4.038926345825196,4.038926345825196,>200,Media
24,223.4,Receta,16.77,21.72626,28.379,-4.956259231567383,4.956259231567383,>200,Media
24,223.6,Receta,16.748,21.498669,28.383,-4.750668670654296,4.750668670654296,>200,Media
24,223.8,Receta,16.725,21.061466,28.388,-4.336466217041014,4.336466217041014,>200,Media
24,224.0,Receta,16.702,20.9987,28.391,-4.29669918823242,4.29669918823242,>200,Media
24,224.2,Receta,16.68,21.06451,28.395,-4.384510345458985,4.384510345458985,>200,Media
24,224.4,Receta,16.657,21.15566,28.399,-4.498660629272461,4.498660629272461,>200,Media
24,224.6,Receta,16.634,21.11299,28.403,-4.478989425659179,4.478989425659179,>200,Media
24,224.8,Receta,16.612,20.93407,28.408,-4.322070587158205,4.322070587158205,>200,Media
24,225.0,Receta,16.59,21.741924,28.412,-5.151924285888672,5.151924285888672,>200,Media
24,225.2,Receta,16.568,21.05325,28.418,-4.485249359130858,4.485249359130858,>200,Media
24,225.4,Receta,16.545,20.957188,28.422,-4.412187652587889,4.412187652587889,>200,Media
24,225.6,Receta,16.523,20.72123,28.427,-4.198229553222657,4.198229553222657,>200,Media
24,225.8,Receta,16.5,20.696795,28.432,-4.196794509887695,4.196794509887695,>200,Media
24,226.0,Receta,16.477,20.530268,28.437,-4.053267715454101,4.053267715454101,>200,Media
24,226.2,Receta,16.455,20.594172,28.441,-4.139171524047853,4.139171524047853,>200,Media
24,226.4,Receta,16.433,20.469877,28.446,-4.036877243041992,4.036877243041992,>200,Media
24,226.6,Receta,16.411,20.488527,28.45,-4.0775272979736314,4.0775272979736314,>200,Media
24,226.8,Receta,16.389,21.805674,28.455,-5.416673599243165,5.416673599243165,>200,Media
24,227.0,Receta,16.367,21.423841,28.461,-5.056841476440429,5.056841476440429,>200,Media
24,227.2,Receta,16.345,21.417677,28.467,-5.072676925659181,5.072676925659181,>200,Media
24,227.4,Receta,16.323,21.577263,28.472,-5.254262878417968,5.254262878417968,>200,Media
24,227.6,Receta,16.301,21.501316,28.478,-5.200316070556642,5.200316070556642,>200,Media
24,227.8,Receta,16.279,21.742714,28.484,-5.463713928222656,5.463713928222656,>200,Media
24,228.0,Receta,16.257,21.497717,28.49,-5.240716903686522,5.240716903686522,>200,Media
24,228.2,Receta,16.235,21.616121,28.9175,-5.381121292114258,5.381121292114258,>200,Media
24,228.4,Receta,16.214,21.433664,28.9215,-5.219664321899415,5.219664321899415,>200,Media
24,228.6,Receta,16.192,21.61065,28.926000000000002,-5.418649108886719,5.418649108886719,>200,Media
24,228.8,Receta,16.17,21.607168,28.929000000000002,-5.437168197631834,5.437168197631834,>200,Media
24,229.0,Receta,16.149,21.682049,28.932499999999997,-5.533048797607421,5.533048797607421,>200,Media
24,229.2,Receta,16.127,21.776459,28.936999999999998,-5.649458740234376,5.649458740234376,>200,Media
24,229.4,Receta,16.105,21.849075,28.9405,-5.744075317382812,5.744075317382812,>200,Media
24,229.6,Receta,16.084,21.857044,28.945,-5.7730442199707035,5.7730442199707035,>200,Media
24,229.8,Receta,16.062,21.85455,28.9495,-5.792549407958983,5.792549407958983,>200,Media
24,230.0,Receta,16.041,22.082253,28.9545,-6.041252502441406,6.041252502441406,>200,Media
28,0.2,Receta,0.001,0.005232013,0.001,-0.004232012830674648,0.004232012830674648,0–50,Baja
28,0.4,Receta,0.00099949,0.023299294,0.000999445,-0.022299803592572214,0.022299803592572214,0–50,Baja
28,0.6,Receta,0.00099894,0.053649426,0.000998895,-0.0526504855065918,0.0526504855065918,0–50,Baja
28,0.8,Receta,0.00099838,0.039536078,0.000998335,-0.03853769752919197,0.03853769752919197,0–50,Baja
28,1.0,Receta,0.00099781,0.02299017,0.000997875,-0.02199236086625099,0.02199236086625099,0–50,Baja
28,1.2,Receta,0.00099727,0.0,0.0009973500000000001,0.00099727,0.00099727,0–50,Baja
28,1.4,Receta,0.00099675,0.0043855514,0.000996835,-0.0033888014377355573,0.0033888014377355573,0–50,Baja
28,1.6,Receta,0.00099626,0.0,0.00099636,0.00099626,0.00099626,0–50,Baja
28,1.8,Receta,0.00099576,0.0,0.000995855,0.00099576,0.00099576,0–50,Baja
28,2.0,Receta,0.00099525,0.0105954185,0.000995345,-0.009600168512821198,0.009600168512821198,0–50,Baja
28,2.2,Receta,0.00099471,0.01743968,0.000994825,-0.01644497017399311,0.01644497017399311,0–50,Baja
28,2.4,Receta,0.00099416,0.035603978,0.0009942800000000002,-0.03460981773981094,0.03460981773981094,0–50,Baja
28,2.6,Receta,0.00099358,0.029701043,0.000993725,-0.028707462920351028,0.028707462920351028,0–50,Baja
28,2.8,Receta,0.000993,0.035889916,0.000993185,-0.034896916121959685,0.034896916121959685,0–50,Baja
28,3.0,Receta,0.00099244,0.023695957,0.0009926499999999999,-0.02270351691561699,0.02270351691561699,0–50,Baja
28,3.2,Receta,0.00099187,0.0,0.00099211,0.00099187,0.00099187,0–50,Baja
28,3.4,Receta,0.00099133,0.0,0.0009915549999999999,0.00099133,0.00099133,0–50,Baja
28,3.6,Receta,0.00099079,0.0,0.00099102,0.00099079,0.00099079,0–50,Baja
28,3.8,Receta,0.00099024,0.0,0.000990475,0.00099024,0.00099024,0–50,Baja
28,4.0,Receta,0.00098968,0.007416065,0.000989925,-0.006426384850986004,0.006426384850986004,0–50,Baja
28,4.2,Receta,0.00098909,0.0225515,0.000989355,-0.021562409307155608,0.021562409307155608,0–50,Baja
28,4.4,Receta,0.00098848,0.01726841,0.000988775,-0.016279929952521324,0.016279929952521324,0–50,Baja
28,4.6,Receta,0.00098788,0.022656763,0.000988205,-0.021668882972474098,0.021668882972474098,0–50,Baja
28,4.8,Receta,0.00098728,0.0,0.00098764,0.00098728,0.00098728,0–50,Baja
28,5.0,Receta,0.00098669,0.0009556891,0.0009871,3.100088361889116e-05,3.100088361889116e-05,0–50,Baja
28,5.2,Receta,0.00098614,0.0,0.00098657,0.00098614,0.00098614,0–50,Baja
28,5.4,Receta,0.00098558,0.0,0.00098602,0.00098558,0.00098558,0–50,Baja
28,5.6,Receta,0.00098502,0.014277677,0.0009854500000000001,-0.013292657051723004,0.013292657051723004,0–50,Baja
28,5.8,Receta,0.00098444,0.009081477,0.00098488,-0.008097037299332619,0.008097037299332619,0–50,Baja
28,6.0,Receta,0.00098384,0.014253383,0.00098433,-0.013269542571041584,0.013269542571041584,0–50,Baja
28,6.2,Receta,0.00098323,0.015901305,0.000983775,-0.01491807478143692,0.01491807478143692,0–50,Baja
28,6.4,Receta,0.00098261,0.022785716,0.000983215,-0.021803105758800505,0.021803105758800505,0–50,Baja
28,6.6,Receta,0.00098199,0.007924814,0.00098266,-0.006942823777208328,0.006942823777208328,0–50,Baja
28,6.8,Receta,0.00098139,0.011085017,0.000982105,-0.010103626652941703,0.010103626652941703,0–50,Baja
28,7.0,Receta,0.0009808,0.013086511,0.00098154,-0.012105710822176933,0.012105710822176933,0–50,Baja
28,7.2,Receta,0.00098022,0.0003525297,0.00098096,0.0006276903075364232,0.0006276903075364232,0–50,Baja
28,7.4,Receta,0.00097964,0.0,0.0009803899999999998,0.00097964,0.00097964,0–50,Baja
28,7.6,Receta,0.00097905,0.016169278,0.0009798300000000001,-0.01519022795112133,0.01519022795112133,0–50,Baja
28,7.8,Receta,0.00097844,0.011306194,0.0009792350000000002,-0.01032775365721941,0.01032775365721941,0–50,Baja
28,8.0,Receta,0.00097782,0.0150904,0.0009786299999999999,-0.014112580353074073,0.014112580353074073,0–50,Baja
28,8.2,Receta,0.00097718,0.05091637,0.00097803,-0.04993919000441551,0.04993919000441551,0–50,Baja
28,8.4,Receta,0.00097654,0.031672515,0.00097743,-0.030695974975070952,0.030695974975070952,0–50,Baja
28,8.6,Receta,0.00097589,0.031672515,0.0009768300000000001,-0.030696624975070953,0.030696624975070953,0–50,Baja
28,8.8,Receta,0.00097525,0.038776528,0.0009762449999999999,-0.037801278090238574,0.037801278090238574,0–50,Baja
28,9.0,Receta,0.00097462,0.029287953,0.000975665,-0.028313332929735185,0.028313332929735185,0–50,Baja
28,9.2,Receta,0.00097399,0.008675777,0.00097506,-0.007701787353346348,0.007701787353346348,0–50,Baja
28,9.4,Receta,0.00097336,0.010406553,0.0009744350000000001,-0.009433192813947201,0.009433192813947201,0–50,Baja
28,9.6,Receta,0.00097272,0.03630462,0.0009738,-0.03533189916327476,0.03533189916327476,0–50,Baja
28,9.8,Receta,0.00097207,0.035684686,0.000973145,-0.03471261615412712,0.03471261615412712,0–50,Baja
28,10.0,Receta,0.0009714,0.046040926,0.0009724849999999999,-0.04506952612862587,0.04506952612862587,0–50,Baja
28,10.2,Receta,0.00097072,0.04360289,0.000971815,-0.042632171266345976,0.042632171266345976,0–50,Baja
28,10.4,Receta,0.00097002,0.02304597,0.00097115,-0.022075950126986505,0.022075950126986505,0–50,Baja
28,10.6,Receta,0.00096932,0.008800189,0.00097049,-0.007830869010798932,0.007830869010798932,0–50,Baja
28,10.8,Receta,0.00096864,0.0,0.000969825,0.00096864,0.00096864,0–50,Baja
28,11.0,Receta,0.00096803,0.0,0.00096915,0.00096803,0.00096803,0–50,Baja
28,11.2,Receta,0.00096749,0.0,0.0009684400000000001,0.00096749,0.00096749,0–50,Baja
28,11.4,Receta,0.00096701,0.0,0.0009677749999999999,0.00096701,0.00096701,0–50,Baja
28,11.6,Receta,0.00096661,0.072908014,0.00096721,-0.07194140405906677,0.07194140405906677,0–50,Baja
28,11.8,Receta,0.00096627,0.04089697,0.000966655,-0.03993070077870369,0.03993070077870369,0–50,Baja
28,12.0,Receta,0.000966,0.011835204,0.0009661299999999999,-0.010869204437375069,0.010869204437375069,0–50,Baja
28,12.2,Receta,0.00096536,0.015293591,0.000965395,-0.014328230724468231,0.014328230724468231,0–50,Baja
28,12.4,Receta,0.00096467,0.0007474029,0.000964705,0.0002172671028953791,0.0002172671028953791,0–50,Baja
28,12.6,Receta,0.00096396,0.0006727604,0.00096405,0.0002911995804524422,0.0002911995804524422,0–50,Baja
28,12.8,Receta,0.00096327,0.0,0.0009633949999999999,0.00096327,0.00096327,0–50,Baja
28,13.0,Receta,0.00096262,0.0,0.00096271,0.00096262,0.00096262,0–50,Baja
28,13.2,Receta,0.00096204,0.0,0.000962025,0.00096204,0.00096204,0–50,Baja
28,13.4,Receta,0.0009615,0.0,0.000961365,0.0009615,0.0009615,0–50,Baja
28,13.6,Receta,0.00096095,0.0,0.000960735,0.00096095,0.00096095,0–50,Baja
28,13.8,Receta,0.00096037,0.0,0.0009601,0.00096037,0.00096037,0–50,Baja
28,14.0,Receta,0.00095974,0.011523541,0.00095949,-0.010563801063070297,0.010563801063070297,0–50,Baja
28,14.2,Receta,0.00095906,0.025411861,0.000958855,-0.02445280101734638,0.02445280101734638,0–50,Baja
28,14.4,Receta,0.00095838,0.007618477,0.000958155,-0.00666009710236907,0.00666009710236907,0–50,Baja
28,14.6,Receta,0.00095772,0.0,0.0009574550000000001,0.00095772,0.00095772,0–50,Baja
28,14.8,Receta,0.0009571,0.0,0.00095677,0.0009571,0.0009571,0–50,Baja
28,15.0,Receta,0.00095652,0.0,0.00095618,0.00095652,0.00095652,0–50,Baja
28,15.2,Receta,0.00095598,0.0,0.00095578,0.00095598,0.00095598,0–50,Baja
28,15.4,Receta,0.00095543,0.0,0.000955205,0.00095543,0.00095543,0–50,Baja
28,15.6,Receta,0.00095485,0.02278616,0.00095466,-0.021831310930991173,0.021831310930991173,0–50,Baja
28,15.8,Receta,0.00095425,0.0090944925,0.000954085,-0.00814024253231287,0.00814024253231287,0–50,Baja
28,16.0,Receta,0.00095366,0.01963789,0.0009535500000000001,-0.018684230160083772,0.018684230160083772,0–50,Baja
28,16.2,Receta,0.00095284,0.017196063,0.0009528,-0.016243222952280045,0.016243222952280045,0–50,Baja
28,16.4,Receta,0.00095201,0.030887436,0.00095201,-0.029935426121702195,0.029935426121702195,0–50,Baja
28,16.6,Receta,0.00095117,0.01953974,0.000951165,-0.018588569936590194,0.018588569936590194,0–50,Baja
28,16.8,Receta,0.0009503,0.0,0.0009502600000000001,0.0009503,0.0009503,0–50,Baja
28,17.0,Receta,0.00094943,0.0,0.00094931,0.00094943,0.00094943,0–50,Baja
28,17.2,Receta,0.00094855,0.00054559996,0.0009483250000000001,0.0004029500364840031,0.0004029500364840031,0–50,Baja
28,17.4,Receta,0.00094766,0.004430554,0.00094737,-0.003482893875863552,0.003482893875863552,0–50,Baja
28,17.6,Receta,0.00094678,0.0,0.0009464899999999999,0.00094678,0.00094678,0–50,Baja
28,17.8,Receta,0.00094591,0.0,0.00094562,0.00094591,0.00094591,0–50,Baja
28,18.0,Receta,0.00094505,0.0,0.000944765,0.00094505,0.00094505,0–50,Baja
28,18.2,Receta,0.0009442,0.0,0.0009439299999999999,0.0009442,0.0009442,0–50,Baja
28,18.4,Receta,0.00094338,0.0,0.00094312,0.00094338,0.00094338,0–50,Baja
28,18.6,Receta,0.00094256,0.0,0.0009423249999999999,0.00094256,0.00094256,0–50,Baja
28,18.8,Receta,0.00094175,0.0,0.00094153,0.00094175,0.00094175,0–50,Baja
28,19.0,Receta,0.00094095,0.0,0.0009407199999999999,0.00094095,0.00094095,0–50,Baja
28,19.2,Receta,0.00094014,0.0,0.0009399,0.00094014,0.00094014,0–50,Baja
28,19.4,Receta,0.00093932,0.0,0.00093905,0.00093932,0.00093932,0–50,Baja
28,19.6,Receta,0.00093849,0.0,0.000938185,0.00093849,0.00093849,0–50,Baja
28,19.8,Receta,0.00093766,0.0,0.000937315,0.00093766,0.00093766,0–50,Baja
28,20.0,Receta,0.00093683,0.0,0.00093644,0.00093683,0.00093683,0–50,Baja
28,20.2,Receta,0.00093576,0.08969106,0.000935335,-0.08875529780124665,0.08875529780124665,0–50,Baja
28,20.4,Receta,0.00093466,0.09510171,0.0009342,-0.09416704668363571,0.09416704668363571,0–50,Baja
28,20.6,Receta,0.00093349,0.0653108,0.00093301,-0.06437730858541489,0.06437730858541489,0–50,Baja
28,20.8,Receta,0.00093225,0.0653108,0.0009317450000000001,-0.06437854858541489,0.06437854858541489,0–50,Baja
28,21.0,Receta,0.00093092,0.021551082,0.0009304000000000001,-0.020620161910729407,0.020620161910729407,0–50,Baja
28,21.2,Receta,0.00092949,0.019274268,0.00092896,-0.0183447782993412,0.0183447782993412,0–50,Baja
28,21.4,Receta,0.00092796,0.019274268,0.00092741,-0.018346308299341203,0.018346308299341203,0–50,Baja
28,21.6,Receta,0.00092638,0.0168716,0.0009258350000000001,-0.015945219480509757,0.015945219480509757,0–50,Baja
28,21.8,Receta,0.00092481,0.0168716,0.000924255,-0.015946789480509756,0.015946789480509756,0–50,Baja
28,22.0,Receta,0.00092324,0.0168716,0.0009226799999999999,-0.01594835948050976,0.01594835948050976,0–50,Baja
28,22.2,Receta,0.00092168,0.0168716,0.0009211099999999999,-0.015949919480509757,0.015949919480509757,0–50,Baja
28,22.4,Receta,0.00092012,0.0,0.00091955,0.00092012,0.00092012,0–50,Baja
28,22.6,Receta,0.00091856,0.00594909,0.00091799,-0.005030529769273997,0.005030529769273997,0–50,Baja
28,22.8,Receta,0.00091701,0.013367195,0.000916435,-0.012450184682359696,0.012450184682359696,0–50,Baja
28,23.0,Receta,0.00091547,0.015769864,0.000914885,-0.01485439350119114,0.01485439350119114,0–50,Baja
28,23.2,Receta,0.00091393,0.020952418,0.00091334,-0.020038488446540832,0.020038488446540832,0–50,Baja
28,23.4,Receta,0.00091239,0.019028947,0.000911795,-0.01811655675731659,0.01811655675731659,0–50,Baja
28,23.6,Receta,0.00091085,0.01685293,0.00091026,-0.015942080188179015,0.015942080188179015,0–50,Baja
28,23.8,Receta,0.00090932,0.015594123,0.000908725,-0.014684802931361199,0.014684802931361199,0–50,Baja
28,24.0,Receta,0.0009078,0.023073584,0.0009071999999999999,-0.022165783841323852,0.022165783841323852,0–50,Baja
28,24.2,Receta,0.023459,0.0,0.020848,0.023459,0.023459,0–50,Baja
28,24.4,Receta,0.048412,0.045101248,0.0439585,0.0033107522721290555,0.0033107522721290555,0–50,Baja
28,24.6,Receta,0.073635,0.025161732,0.0669145,0.0484732680118084,0.0484732680118084,0–50,Baja
28,24.8,Receta,0.099204,0.024295174,0.09043799999999999,0.07490882641458511,0.07490882641458511,0–50,Baja
28,25.0,Receta,0.12499,0.036604427,0.11432500000000001,0.08838557319879532,0.08838557319879532,0–50,Baja
28,25.2,Receta,0.15099,0.26578814,0.13834000000000002,-0.11479813791275023,0.11479813791275023,0–50,Baja
28,25.4,Receta,0.17746,0.19173416,0.16312,-0.014274164953231805,0.014274164953231805,0–50,Baja
28,25.6,Receta,0.20433,0.21992092,0.18853999999999999,-0.015590918345451343,0.015590918345451343,0–50,Baja
28,25.8,Receta,0.23177,0.07933698,0.21455,0.152433021504879,0.152433021504879,0–50,Baja
28,26.0,Receta,0.25925,0.19255081,0.24114999999999998,0.06669919180870054,0.06669919180870054,0–50,Baja
28,26.2,Receta,0.28708,0.23977055,0.26749500000000004,0.0473094534444809,0.0473094534444809,0–50,Baja
28,26.4,Receta,0.3149,0.3236357,0.294075,-0.008735697364807116,0.008735697364807116,0–50,Baja
28,26.6,Receta,0.34282,0.33658454,0.32079,0.006235461778640761,0.006235461778640761,0–50,Baja
28,26.8,Receta,0.37093,0.32630053,0.34767000000000003,0.0446294683742523,0.0446294683742523,0–50,Baja
28,27.0,Receta,0.3993,0.39504588,0.37485999999999997,0.004254123497009266,0.004254123497009266,0–50,Baja
28,27.2,Receta,0.4278,0.42605403,0.40229,0.0017459693431854384,0.0017459693431854384,0–50,Baja
28,27.4,Receta,0.45672,0.4360952,0.430025,0.02062479207038881,0.02062479207038881,0–50,Baja
28,27.6,Receta,0.48583,0.40635103,0.458175,0.0794789701271057,0.0794789701271057,0–50,Baja
28,27.8,Receta,0.51524,0.58781564,0.486615,-0.07257564235687253,0.07257564235687253,0–50,Baja
28,28.0,Receta,0.54491,0.5737644,0.5154799999999999,-0.028854383792877192,0.028854383792877192,0–50,Baja
28,28.2,Receta,0.57299,0.58728874,0.540895,-0.014298737297058106,0.014298737297058106,0–50,Baja
28,28.4,Receta,0.60184,0.5731466,0.566455,0.028693418350219768,0.028693418350219768,0–50,Baja
28,28.6,Receta,0.63085,0.5968797,0.59219,0.03397027931213381,0.03397027931213381,0–50,Baja
28,28.8,Receta,0.66002,0.6770509,0.617985,-0.017030888538360545,0.017030888538360545,0–50,Baja
28,29.0,Receta,0.68935,0.63745916,0.64401,0.051890841102600116,0.051890841102600116,0–50,Baja
28,29.2,Receta,0.7189,0.62377894,0.670265,0.09512106075286864,0.09512106075286864,0–50,Baja
28,29.4,Receta,0.7483,0.63245004,0.696985,0.11584995584487912,0.11584995584487912,0–50,Baja
28,29.6,Receta,0.77822,0.7009685,0.7242850000000001,0.07725149604797366,0.07725149604797366,0–50,Baja
28,29.8,Receta,0.80812,0.6747998,0.75179,0.13332020008087153,0.13332020008087153,0–50,Baja
28,30.0,Receta,0.83855,0.7345639,0.7794,0.1039861128807068,0.1039861128807068,0–50,Baja
28,30.2,Receta,0.86921,0.826796,0.8073250000000001,0.04241400476455692,0.04241400476455692,0–50,Baja
28,30.4,Receta,0.89971,0.9305008,0.83554,-0.030790805377960195,0.030790805377960195,0–50,Baja
28,30.6,Receta,0.93078,0.92397755,0.86368,0.0068024461555481475,0.0068024461555481475,0–50,Baja
28,30.8,Receta,0.96177,0.9173623,0.8919349999999999,0.04440772726058961,0.04440772726058961,0–50,Baja
28,31.0,Receta,0.99297,0.9200637,0.920335,0.07290632555007936,0.07290632555007936,0–50,Baja
28,31.2,Receta,1.0242,0.86700934,0.948635,0.15719065828323364,0.15719065828323364,0–50,Baja
28,31.4,Receta,1.0561,0.937834,0.977255,0.11826597557067875,0.11826597557067875,0–50,Baja
28,31.6,Receta,1.0885,1.0819982,1.0059,0.0065017709732055895,0.0065017709732055895,0–50,Baja
28,31.8,Receta,1.1209,1.0819668,1.03525,0.03893324222564698,0.03893324222564698,0–50,Baja
28,32.0,Receta,1.1534,1.079917,1.0651000000000002,0.07348304595947264,0.07348304595947264,0–50,Baja
